date,day_type,bus,rail_boardings,total_rides,transit_id,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,weather_id
2025-03-20,W,597866,410831,1008697,8845,1742446800,6.7,-0.1,2.8,3.5,-6.8,-1.8,-3.3,66.6,4.372,100.0,20.83,"['rain', 'snow']",1.0,0.7,63.3,39.6,336.3,1010.3,69.9,12.9,117.6,10.2,6.0,10.0,06:53:13,1742471593,19:03:15,1742515395,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,171
2025-03-21,W,586769,365803,952572,8846,1742533200,15.5,-0.1,7.7,15.5,-3.7,5.8,-3.1,49.4,0.0,0.0,0.0,,0.0,0.0,75.3,49.9,206.2,1009.4,62.2,16.0,116.0,10.0,7.0,10.0,06:51:30,1742557890,19:04:22,1742601862,0.74,Partially cloudy,Partly cloudy throughout the day.,wind,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,172
2025-03-22,A,392188,269950,662138,8847,1742619600,10.9,1.5,5.0,10.9,-2.4,1.5,-3.3,55.8,0.0,0.0,0.0,,0.0,0.0,47.1,29.3,1.4,1014.1,57.3,16.0,144.6,12.7,6.0,10.0,06:49:47,1742644187,19:05:30,1742688330,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,173
2025-03-23,U,273302,209303,482605,8848,1742706000,9.6,2.0,5.7,5.9,-1.2,1.9,-0.8,63.8,5.262,100.0,16.67,['rain'],0.0,0.0,77.5,42.7,186.5,1010.0,91.1,15.5,48.0,4.0,6.0,10.0,06:48:05,1742730485,19:06:37,1742774797,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,174
2025-03-24,W,491872,320551,812423,8849,1742792400,9.9,1.6,5.3,6.7,-5.3,0.7,-5.0,49.7,0.0,0.0,0.0,,0.0,0.0,71.1,39.7,282.0,1009.1,77.3,16.0,83.0,7.2,4.0,10.0,06:46:22,1742816782,19:07:43,1742861263,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,175
2025-03-25,W,537207,371997,909204,8850,1742878800,9.9,0.6,4.6,7.1,-1.8,2.3,-3.6,57.9,0.0,0.0,0.0,,0.0,0.0,43.9,24.8,40.5,1017.3,53.6,16.0,123.3,10.7,7.0,10.0,06:44:39,1742903079,19:08:50,1742947730,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,176
2025-03-26,W,545509,373308,918817,8851,1742965200,11.2,0.4,5.0,11.2,-2.0,3.7,-2.7,58.7,0.0,0.0,0.0,,0.0,0.0,32.4,14.8,108.5,1023.5,79.1,16.0,90.5,7.8,5.0,10.0,06:42:56,1742989376,19:09:57,1743034197,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,177
2025-03-27,W,523815,375538,899353,8852,1743051600,12.7,6.5,9.7,12.7,3.9,8.8,1.2,55.6,0.0,0.0,0.0,,0.0,0.0,44.6,23.7,193.4,1021.7,98.4,16.0,26.5,2.3,2.0,10.0,06:41:13,1743075673,19:11:04,1743120664,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,178
2025-03-28,W,512649,339773,852422,8853,1743138000,25.9,9.8,17.7,25.9,6.8,17.5,8.0,56.0,8.039,100.0,20.83,['rain'],0.0,0.0,72.8,44.6,207.5,1010.9,77.1,15.4,109.3,9.4,6.0,10.0,06:39:31,1743161971,19:12:10,1743207130,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,179
2025-03-29,A,387569,265050,652619,8854,1743224400,20.9,9.1,17.3,20.9,7.9,17.2,11.5,69.9,1.014,100.0,16.67,['rain'],0.0,0.0,56.9,36.2,203.1,1009.2,85.6,14.7,67.0,5.8,5.0,10.0,06:37:48,1743248268,19:13:17,1743293597,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,180
2025-03-30,U,285253,189181,474434,8855,1743310800,24.6,7.7,15.2,24.6,3.9,14.7,10.9,76.9,4.739,100.0,25.0,['rain'],0.0,0.0,64.6,38.8,222.0,1002.7,97.1,13.4,56.5,4.8,7.0,10.0,06:36:06,1743334566,19:14:23,1743380063,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,181
2025-03-31,W,522245,355008,877253,8856,1743397200,8.0,2.5,4.5,6.2,-2.5,0.5,-1.5,65.9,0.054,100.0,4.17,['rain'],0.0,0.0,46.9,32.1,341.4,1013.0,74.9,16.0,67.9,5.9,4.0,10.0,06:34:24,1743420864,19:15:29,1743466529,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,182
2025-04-01,W,600564,408193,1008757,8857,1743483600,8.1,1.6,4.5,5.0,-3.0,0.6,-4.1,53.9,0.0,0.0,0.0,,0.0,0.0,53.9,34.3,79.4,1020.0,71.8,16.0,105.9,9.1,5.0,10.0,06:32:42,1743507162,19:16:36,1743552996,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,183
2025-04-02,W,524319,376485,900804,8858,1743570000,21.4,5.4,11.2,21.4,0.9,9.0,7.6,78.9,31.625,100.0,66.67,['rain'],0.0,0.0,65.2,37.0,143.3,1002.4,96.7,11.7,25.8,1.9,3.0,10.0,06:31:01,1743593461,19:17:42,1743639462,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,184
2025-04-03,W,660304,438577,1098881,8859,1743656400,15.5,6.9,10.0,15.5,5.2,8.7,2.5,59.9,0.0,0.0,0.0,,0.0,0.0,59.5,33.5,264.9,1013.6,77.1,16.0,82.0,6.9,3.0,10.0,06:29:20,1743679760,19:18:48,1743725928,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,185
2025-04-04,W,604237,399136,1003373,8860,1743742800,9.1,5.2,7.3,6.7,2.7,4.8,1.5,67.3,2.106,100.0,12.5,['rain'],0.0,0.0,40.7,27.5,60.8,1023.3,83.7,15.1,61.6,5.2,4.0,10.0,06:27:39,1743766059,19:19:54,1743812394,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,186
2025-04-05,A,411217,329910,741127,8861,1743829200,12.1,5.4,8.1,12.1,1.4,6.1,3.0,71.8,4.997,100.0,20.83,['rain'],0.0,0.0,41.8,23.3,9.4,1018.0,96.3,13.1,61.5,5.2,3.0,10.0,06:25:59,1743852359,19:21:01,1743898861,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,187
2025-04-06,U,320063,229137,549200,8862,1743915600,8.6,3.3,6.1,7.2,0.0,3.4,-5.8,43.2,0.0,0.0,0.0,,0.0,0.0,39.6,23.9,55.1,1019.1,72.5,16.0,125.0,10.8,7.0,10.0,06:24:19,1743938659,19:22:07,1743985327,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,188
2025-04-07,W,577558,376220,953778,8863,1744002000,7.5,0.7,3.7,3.9,-4.4,-0.9,-4.7,54.7,0.0,0.0,0.0,,0.0,0.0,57.6,41.7,13.2,1014.2,66.6,15.8,52.5,4.6,2.0,10.0,06:22:39,1744024959,19:23:13,1744071793,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,189
2025-04-08,W,612600,431129,1043729,8864,1744088400,5.7,-3.0,1.6,5.4,-7.1,-2.2,-9.0,46.8,0.0,0.0,0.0,,0.0,0.0,35.3,19.7,14.6,1022.1,40.6,15.9,159.5,13.7,6.0,10.0,06:21:00,1744111260,19:24:19,1744158259,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,190
2025-04-09,W,613773,423298,1037071,8865,1744174800,6.1,1.7,4.0,2.2,-2.0,0.4,-3.2,60.6,0.992,100.0,20.83,['rain'],0.0,0.0,48.6,23.7,142.7,1018.9,96.7,14.8,19.4,1.8,1.0,10.0,06:19:21,1744197561,19:25:26,1744244726,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,191
2025-04-10,W,621071,426285,1047356,8866,1744261200,6.4,4.1,5.1,3.5,0.7,2.0,1.5,78.1,0.0,0.0,0.0,,0.0,0.0,33.5,21.9,39.8,1019.3,99.3,12.9,42.5,3.8,2.0,10.0,06:17:43,1744283863,19:26:32,1744331192,0.42,Overcast,Cloudy skies throughout the day.,cloudy,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,192
2025-04-11,W,607742,388639,996381,8867,1744347600,11.0,2.8,7.2,11.0,0.0,5.2,-2.0,55.5,0.0,0.0,0.0,,0.0,0.0,40.7,25.9,36.6,1023.9,46.1,15.8,145.9,12.6,8.0,10.0,06:16:06,1744370166,19:27:38,1744417658,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,193
2025-04-12,A,417636,295686,713322,8868,1744434000,16.1,2.6,9.9,16.1,1.2,9.6,-2.1,44.6,0.0,0.0,0.0,,0.0,0.0,33.5,24.3,137.0,1021.1,38.7,16.0,134.3,11.6,8.0,10.0,06:14:29,1744456469,19:28:44,1744504124,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,194
2025-04-13,U,322033,227473,549506,8869,1744520400,18.2,11.6,14.6,18.2,11.6,14.6,0.6,38.7,0.0,0.0,0.0,,0.0,0.0,56.5,32.7,164.0,1011.3,93.2,16.0,68.6,5.8,3.0,10.0,06:12:52,1744542772,19:29:50,1744590590,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,195
2025-04-14,W,601239,382752,983991,8870,1744606800,18.5,11.9,15.6,18.5,11.9,15.6,2.2,41.8,0.0,0.0,0.0,,0.0,0.0,64.1,40.7,275.0,1006.4,69.4,16.0,123.5,10.7,8.0,10.0,06:11:16,1744629076,19:30:57,1744677057,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,196
2025-04-15,W,628715,431442,1060157,8871,1744693200,13.1,4.9,9.3,13.1,0.0,7.1,-0.6,52.3,0.245,100.0,8.33,['rain'],0.0,0.0,68.5,39.1,301.1,1012.9,69.8,16.0,83.2,6.9,8.0,10.0,06:09:41,1744715381,19:32:03,1744763523,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,197
2025-04-16,W,647017,439567,1086584,8872,1744779600,9.4,2.7,6.0,7.7,0.4,3.4,-1.8,57.7,0.0,0.0,0.0,,0.0,0.0,35.3,21.3,62.8,1020.2,49.3,16.0,152.8,13.1,8.0,10.0,06:08:07,1744801687,19:33:09,1744849989,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,198
2025-04-17,W,618797,438225,1057022,8873,1744866000,18.5,5.2,12.0,18.5,2.6,11.2,1.5,51.1,1.522,100.0,8.33,['rain'],0.0,0.0,60.5,35.1,163.1,1015.0,86.0,15.9,55.9,4.8,3.0,10.0,06:06:34,1744887994,19:34:15,1744936455,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,199
2025-04-18,W,530317,379633,909950,8874,1744952400,24.8,15.5,20.9,24.8,15.5,20.9,11.7,56.0,0.5,100.0,8.33,['rain'],0.0,0.0,62.4,34.5,207.9,1005.0,93.1,15.9,34.2,2.9,2.0,30.0,06:05:01,1744974301,19:35:22,1745022922,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,200
2025-04-19,A,398189,291288,689477,8875,1745038800,18.3,7.1,11.5,18.3,4.3,10.8,8.0,79.7,5.293,100.0,4.17,['rain'],0.0,0.0,49.7,28.9,265.2,1017.6,96.7,12.9,45.2,3.9,3.0,10.0,06:03:29,1745060609,19:36:28,1745109388,0.73,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,201
2025-04-20,U,276828,192934,469762,8876,1745125200,16.5,9.0,11.9,16.5,7.3,11.4,5.7,66.3,2.995,100.0,20.83,['rain'],0.0,0.0,47.7,29.0,94.2,1021.2,78.8,15.8,47.5,4.2,2.0,10.0,06:01:58,1745146918,19:37:34,1745195854,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,202
2025-04-21,W,563978,361549,925527,8877,1745211600,17.3,9.8,12.7,17.3,5.7,12.3,6.9,68.7,4.565,100.0,16.67,['rain'],0.0,0.0,75.4,45.4,244.8,1010.6,86.3,15.7,53.1,4.6,3.0,10.0,06:00:27,1745233227,19:38:40,1745282320,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,203
2025-04-22,W,635896,449995,1085891,8878,1745298000,23.2,5.9,15.0,23.2,5.7,14.8,6.3,58.2,0.0,0.0,0.0,,0.0,0.0,51.3,32.1,199.1,1018.0,60.6,16.0,82.5,7.2,7.0,10.0,05:58:58,1745319538,19:39:47,1745368787,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,204
2025-04-23,W,620545,448723,1069268,8879,1745384400,24.8,13.7,18.7,24.8,13.7,18.7,10.3,60.7,6.436,100.0,20.83,['rain'],0.0,0.0,57.5,23.6,197.8,1019.4,87.1,15.6,58.3,5.1,2.0,10.0,05:57:30,1745405850,19:40:53,1745455253,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,205
2025-04-24,W,653241,448572,1101813,8880,1745470800,24.5,11.4,16.5,24.5,11.4,16.5,7.7,57.6,0.0,0.0,0.0,,0.0,0.0,37.1,23.3,43.3,1019.2,77.5,16.0,117.5,10.1,7.0,10.0,05:56:02,1745492162,19:41:59,1745541719,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,206
2025-04-25,W,580882,400327,981209,8881,1745557200,15.5,8.8,11.1,15.5,4.9,10.5,5.5,69.2,5.5,100.0,12.5,['rain'],0.0,0.0,55.4,33.1,19.0,1016.6,95.2,15.4,70.8,6.2,4.0,10.0,05:54:36,1745578476,19:43:05,1745628185,0.93,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,207
2025-04-26,A,428587,317347,745934,8882,1745643600,12.0,7.5,9.4,12.0,4.2,7.2,1.9,60.3,1.083,100.0,4.17,['rain'],0.0,0.0,51.8,33.1,24.8,1025.0,83.9,16.0,109.5,9.5,9.0,10.0,05:53:10,1745664790,19:44:11,1745714651,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,208
2025-04-27,U,329874,245932,575806,8883,1745730000,21.0,4.2,12.6,21.0,4.2,12.4,2.8,53.7,0.0,0.0,0.0,,0.0,0.0,38.9,23.2,139.5,1024.7,23.5,16.0,143.8,12.5,8.0,10.0,05:51:46,1745751106,19:45:17,1745801117,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,209
2025-04-28,W,604201,393731,997932,8884,1745816400,29.2,12.8,20.8,28.9,12.8,20.8,9.1,47.4,0.0,0.0,0.0,,0.0,0.0,68.6,39.4,184.4,1015.3,55.9,16.0,116.5,10.2,7.0,30.0,05:50:22,1745837422,19:46:22,1745887582,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,210
2025-04-29,W,638090,439903,1077993,8885,1745902800,25.5,11.5,20.4,25.5,11.5,20.4,10.4,53.2,0.0,0.0,0.0,,0.0,0.0,65.7,43.0,246.9,1011.9,79.1,16.0,97.0,8.1,4.0,30.0,05:49:00,1745923740,19:47:28,1745974048,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,211
2025-04-30,W,632346,435347,1067693,8886,1745989200,15.6,8.3,12.4,15.6,6.4,12.1,5.4,62.7,0.231,100.0,4.17,['rain'],0.0,0.0,35.3,22.8,87.6,1018.5,67.3,16.0,84.3,7.2,4.0,10.0,05:47:39,1746010059,19:48:34,1746060514,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,212
2025-05-01,W,614811,437225,1052036,8887,1746075600,21.2,11.4,15.9,21.2,11.4,15.9,12.0,78.6,7.437,100.0,45.83,['rain'],0.0,0.0,58.8,37.9,252.1,1006.0,94.4,14.0,39.0,3.2,2.0,10.0,05:46:20,1746096380,19:49:39,1746146979,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,213
2025-05-02,W,607226,387749,994975,8888,1746162000,15.6,8.2,11.3,15.6,5.6,10.4,6.7,73.8,0.243,100.0,4.17,['rain'],0.0,0.0,35.3,18.8,62.4,1010.8,96.4,14.3,46.3,3.9,2.0,10.0,05:45:01,1746182701,19:50:44,1746233444,0.16,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,214
2025-05-03,A,420608,290233,710841,8889,1746248400,11.8,7.7,9.8,11.8,4.2,8.2,3.7,66.3,0.0,0.0,0.0,,0.0,0.0,48.6,31.7,24.5,1014.9,78.3,16.0,109.5,9.3,5.0,10.0,05:43:44,1746269024,19:51:49,1746319909,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,215
2025-05-04,U,303496,206686,510182,8890,1746334800,13.7,8.1,9.8,13.7,4.9,8.0,3.7,67.0,2.519,100.0,20.83,['rain'],0.0,0.0,49.6,30.9,19.3,1014.9,92.5,15.6,55.1,4.8,2.0,10.0,05:42:28,1746355348,19:52:54,1746406374,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,216
2025-05-05,W,589882,399546,989428,8891,1746421200,15.8,8.5,11.6,15.8,5.7,10.5,7.8,78.2,1.055,100.0,12.5,['rain'],0.0,0.0,44.6,30.7,48.3,1015.7,85.3,14.9,57.5,5.0,3.0,10.0,05:41:13,1746441673,19:53:59,1746492839,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,217
2025-05-06,W,643704,461004,1104708,8892,1746507600,24.8,7.9,16.6,24.8,6.3,16.3,8.2,61.4,0.0,0.0,0.0,,0.0,0.0,41.9,25.6,310.4,1015.8,57.4,15.5,109.5,9.6,7.0,10.0,05:40:00,1746528000,19:55:03,1746579303,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,218
2025-05-07,W,637290,458714,1096004,8893,1746594000,22.2,9.5,15.1,22.2,6.4,15.0,7.3,60.5,0.0,0.0,0.0,,0.0,0.0,55.4,29.4,31.4,1017.6,76.3,16.0,98.1,8.5,5.0,10.0,05:38:48,1746614328,19:56:07,1746665767,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,219
2025-05-08,W,624984,445646,1070630,8894,1746680400,14.7,7.6,11.0,14.7,5.2,9.6,3.0,58.6,0.0,0.0,0.0,,0.0,0.0,52.7,36.6,31.0,1021.5,57.9,16.0,109.6,9.3,8.0,10.0,05:37:37,1746700657,19:57:11,1746752231,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,220
2025-05-09,W,604932,396963,1001895,8895,1746766800,18.0,4.2,11.9,18.0,3.1,11.3,-2.1,43.0,0.0,0.0,0.0,,0.0,0.0,29.2,16.1,46.1,1023.1,39.9,15.9,171.8,14.7,9.0,10.0,05:36:28,1746786988,19:58:14,1746838694,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,221
2025-05-10,A,420315,296008,716323,8896,1746853200,22.8,9.7,13.8,22.8,7.3,13.7,-0.6,37.8,0.0,0.0,0.0,,0.0,0.0,53.8,38.5,16.8,1023.1,25.8,16.0,124.1,10.6,8.0,10.0,05:35:21,1746873321,19:59:17,1746925157,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,222
2025-05-11,U,314094,218681,532775,8897,1746939600,21.9,7.5,14.7,21.9,5.5,14.2,4.0,50.6,0.0,0.0,0.0,,0.0,0.0,37.1,17.9,47.3,1024.4,14.6,16.0,165.9,14.4,9.0,10.0,05:34:15,1746959655,20:00:20,1747011620,0.47,Clear,Clear conditions throughout the day.,clear-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,223
2025-05-12,W,573953,389496,963449,8898,1747026000,26.2,11.5,18.6,26.2,11.5,18.6,7.7,50.9,0.231,100.0,4.17,['rain'],0.0,0.0,28.1,18.3,68.1,1016.0,66.3,16.0,131.8,11.4,9.0,10.0,05:33:10,1747045990,20:01:22,1747098082,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,224
2025-05-13,W,620509,449177,1069686,8899,1747112400,25.4,16.6,20.5,25.4,16.6,20.5,14.9,71.3,0.014,100.0,4.17,['rain'],0.0,0.0,28.1,22.0,88.9,1009.4,82.7,15.9,99.4,8.7,5.0,10.0,05:32:07,1747132327,20:02:24,1747184544,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,225
2025-05-14,W,629950,458800,1088750,8900,1747198800,25.7,15.9,19.8,25.7,15.9,19.8,14.4,71.9,0.0,0.0,0.0,,0.0,0.0,31.7,21.2,75.7,1006.6,74.5,14.5,131.4,11.1,8.0,10.0,05:31:06,1747218666,20:03:25,1747271005,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,226
2025-05-15,W,616122,445308,1061430,8901,1747285200,34.8,16.4,25.1,36.0,16.4,25.6,15.9,59.8,1.965,100.0,4.17,['rain'],0.0,0.0,71.4,42.6,185.1,1000.4,49.4,15.8,98.3,8.4,5.0,75.0,05:30:07,1747305007,20:04:25,1747357465,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72534014819', 'USW00014819', '72212604879', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,227
2025-05-16,W,592484,436029,1028513,8902,1747371600,30.9,18.5,24.7,29.0,18.5,24.1,8.3,37.6,0.0,0.0,0.0,,0.0,0.0,85.2,52.5,212.4,998.7,35.3,14.8,159.7,13.7,9.0,30.0,05:29:09,1747391349,20:05:26,1747443926,0.64,Partially cloudy,Becoming cloudy in the afternoon.,wind,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,228
